SampleID_old,DatabaseCode,SampleID,StationCode,SampleDate,SampleDate,Replicate,S2,S2QCmin,D18,D18QCmin,H20,H20QCmin,SoftAlgaeSampleTypesPresent,QualPresent,DiatomSamplePresent,totalDiatomCount,EntityCount,DiatomCountFlag,SoftAlgaeEntityCountFlag,numberPurged,purgedTaxa,propAchMin,QCsedtolPropValvesWithTraits,RAWsedtolhigh,QChaloPropValvesWithTraits,RAWhalo,QCsaprobityPropValvesWithTraits,RAWsapro,QCDOPropValvesWithTraits,RAWDO50,RAWDO100,QCTrophicStatePropValvesWithTraits,RAWeutro,QCNhetPropValvesWithTraits,RAWNhet,QCPtraitPropValvesWithTraits,RAWlowP,QCNtraitPropValvesWithTraits,RAWlowN,QCMotilityPropValvesWithTraits,RAWhighlymot,SCALEDAchMin,SCALEDsedtolhigh,SCALEDhalo,SCALEDsapro,SCALEDDO50,SCALEDDO100,SCALEDeutro,SCALEDNhet,SCALEDlowP,SCALEDlowN,SCALEDhighlymot,highDOCbRAW,highDOCbQCpropBiovolWithTraits,highDOCbQCpropTaxaWithTraits,nonrefbRAW,nonrefbQCpropBiovolWithTraits,nonrefbQCpropTaxaWithTraits,propBiovolChlorRAW,propBiovolChlorQCpropBiovolWithTraits,propBiovolChlorQCpropTaxaWithTraits,highCuspRAW,highCuspQCpropBiovolWithTraits,highCuspQCpropTaxaWithTraits,highDOCspRAW,highDOCspQCpropBiovolWithTraits,highDOCspQCpropTaxaWithTraits,nonrefspRAW,nonrefspQCpropBiovolWithTraits,nonrefspQCpropTaxaWithTraits,lowTPspRAW,lowTPspQCpropBiovolWithTraits,lowTPspQCpropTaxaWithTraits,propBiovolZHRRAW,propBiovolZHRQCpropBiovolWithTraits,propBiovolZHRQCpropTaxaWithTraits,propTaxaZHRspRAW,meanZHRRAW,totalBiovolGreenRAW,totalBiovolCRUSRAW,propGreenCRUSRAW,totalBiovolCRUSQCpropBiovolWithTraits,totalBiovolCRUSQCpropTaxaWithTraits,SCALEDhighCusp,SCALEDhighDOCsp,SCALEDlowTPsp,SCALEDmeanZHR,SCALEDnonrefsp,SCALEDhighDOCb,SCALEDnonrefb,SCALEDpropBiovolZHR,SCALEDpropBiovolChlor,SCALEDpropGreenCRUS
514SBCAMR_8.17.11_1,SWAMP,514SBCAMR_08172011_1,514SBCAMR,8/17/11,8.17.11,1,78,0.676043663,100,0.907496013,94,0.676043663,Microalgae_Qualitative,Yes,Yes,627,300,Adequate,Adequate,0,,0.650717703,1,0.003189793,0.944178628,0,0.931419458,0.962328767,0.931419458,1,0.760273973,0.931419458,0.196917808,0.931419458,0,0.907496013,0.776801406,0.933014354,0.758974359,1,0.003189793,10,10,10,10,10,10,10,10,10,9,10,0.057344511,1,1,0.042208334,1,1,0.2983412,1,1,0,0.676043663,0.75,0.25,1,1,0.125,1,1,0.25,1,1,0.103063404,1,1,0.25,0.176531702,0.2983412,0,0,0.7016588,0.888888889,10,8,8,3,8,9,9,2,7,10
518SED086_8.17.11_1,SWAMP,518SED086_08172011_1,518SED086,8/17/11,8.17.11,1,73,0.693121906,96,0.59047619,86,0.59047619,Microalgae_Qualitative,Yes,Yes,630,311,Adequate,Adequate,0,,0.323809524,1,0,0.59047619,0,0.59047619,0.88172043,0.59047619,1,0.548387097,0.59047619,0.451612903,0.59047619,0,0.59047619,0.612903226,0.668253968,0.541567696,1,0,10,10,10,9,10,9,7,10,8,7,10,0.041880228,0.950697756,0.846153846,0.018210842,0.950697756,0.846153846,0.465380923,1,1,0.1,0.693121906,0.769230769,0.181818182,0.950697756,0.846153846,0.090909091,0.950697756,0.846153846,0.181818182,0.950697756,0.846153846,0.170442781,1,1,0.230769231,0.200606006,0.465380923,0,0,0.970294978,0.928571429,7,9,6,3,9,9,9,2,5,10
518YLCAFR_8.17.11_1,SWAMP,518YLCAFR_08172011_1,518YLCAFR,8/17/11,8.17.11,1,80,0.777777778,80,0.734814815,71,0.734814815,Microalgae_Qualitative,Yes,Yes,675,304,Adequate,Adequate,0,,0.238518519,1,0.099259259,0.757037037,0.056751468,0.746666667,0.837301587,0.746666667,1,0.319444444,0.746666667,0.593253968,0.746666667,0.057539683,0.734814815,0.342741935,0.761481481,0.33463035,1,0.099259259,7,8,9,8,10,5,5,8,5,4,8,0.005090335,0.971384063,0.944444444,0.005090335,0.971384063,0.944444444,0.029214801,1,1,0.142857143,0.963879345,0.777777778,0.058823529,0.971384063,0.944444444,0.058823529,0.971384063,0.944444444,0.058823529,0.971384063,0.944444444,0.947028405,1,1,0.333333333,0.640180869,0.029214801,0,0,0.970785199,0.894736842,6,10,2,10,10,9,9,10,9,10
630RBS004_8.17.1999_1,SWAMP,630RBS004_08171999_1,630RBS004,8/17/99,8.17.1999,1,,,NA,0,NA,NA,,No,No,0,,Inadequate,Data missing,0,,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632PLV001_8.18.04_1,SWAMP,632PLV001_08182004_1,632PLV001,8/18/04,8.18.04,1,,,NA,0,NA,NA,,No,No,0,,Inadequate,Data missing,0,,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634WRD001_8.18.05_1,SWAMP,634WRD001_08182005_1,634WRD001,8/18/05,8.18.05,1,,,NA,0,NA,NA,,No,No,0,,Inadequate,Data missing,0,,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111PS0057_8.18.08_1,SWAMP,111PS0057_08182008_1,111PS0057,8/18/08,8.18.08,1,55,1,24,0.668333333,29,0.668333333,Microalgae,No,Yes,600,300,Adequate,Adequate,0,,0,0.996666667,0.384615385,0.668333333,0.581047382,0.668333333,0.167082294,0.668333333,0.990024938,0,0.668333333,0.997506234,0.668333333,0.571072319,0.668333333,0.002493766,0.668333333,0.002493766,0.996666667,0.382943144,0,3,0,0,9,0,0,0,0,0,1,0.145098601,1,1,0.130192082,1,1,0,1,1,0,1,1,0.666666667,1,1,0.333333333,1,1,0,1,1,0.854901399,1,1,0.333333333,0.594117366,0,0,0,1,1,10,1,0,9,3,8,8,9,10,10
105PS0069_8.18.09_1,SWAMP,105PS0069_08182009_1,105PS0069,8/18/09,8.18.09,1,48,1,82,0.943333333,71,0.943333333,Microalgae,No,Yes,600,300,Adequate,Adequate,0,,0.47,1,0.086666667,0.996666667,0.088628763,0.943333333,0.807420495,0.943333333,0.998233216,0.567137809,0.996666667,0.409698997,0.943333333,0.091872792,0.955,0.57417103,0.956666667,0.573170732,1,0.086666667,10,8,8,8,10,9,8,8,7,7,8,0.580475541,1,1,0.580475541,1,1,0,1,1,0,1,1,0.333333333,1,1,0.333333333,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,10,6,0,0,3,4,4,0,10,10
113PS0084_8.18.09_1,SWAMP,113PS0084_08182009_1,113PS0084,8/18/09,8.18.09,1,78,0.846153846,54,0.916666667,56,0.846153846,Microalgae,No,Yes,600,300,Adequate,Adequate,0,,0.145,1,0.288333333,0.96,0.298611111,0.92,0.532608696,0.916666667,1,0.165454545,0.96,0.744791667,0.92,0.311594203,0.948333333,0.25483304,0.961666667,0.247833622,1,0.288333333,5,4,5,4,10,3,3,4,4,3,3,0.048780295,1,1,0.025719765,1,1,0,1,1,0.090909091,0.984258283,0.846153846,0.153846154,1,1,0.076923077,1,1,0.076923077,1,1,0.798195777,1,1,0.230769231,0.514482504,0,0,0,0.984417291,0.923076923,7,9,3,8,10,9,9,8,10,10
405WER318_8.18.09_1,SWAMP,405WER318_08182009_1,405WER318,8/18/09,8.18.09,1,62,1,92,0.743333333,76,0.743333333,Microalgae_Qualitative,Yes,Yes,600,300,Adequate,Adequate,0,,0.321666667,1,0.051666667,0.745,0.022371365,0.745,0.968680089,0.743333333,0.995515695,0.641255605,0.745,0.246085011,0.745,0.017897092,0.805,0.784679089,0.863333333,0.731660232,1,0.051666667,10,9,9,10,9,10,10,9,10,9,9,0.012409555,1,1,0.003797729,1,1,0.659498368,1,1,0.166666667,1,1,0.166666667,1,1,0.111111111,1,1,0.055555556,1,1,0.014298054,1,1,0.166666667,0.09048236,0.947065828,0,0,0.993040012,0.944444444,5,9,2,2,9,9,9,1,4,10
111PS0144_8.18.10_1,SWAMP,111PS0144_08182010_1,111PS0144,8/18/10,8.18.10,1,75,0.408849348,86,0.453333333,75,0.408849348,Macroalgae_Microalgae_Qualitative,Yes,Yes,600,305,Adequate,Adequate,0,,0.101666667,1,0.013333333,0.476666667,0.020979021,0.476666667,0.937062937,0.455,0.996336996,0.336996337,0.476666667,0.545454545,0.456666667,0.018248175,0.453333333,0.474264706,0.658333333,0.321518987,1,0.01,3,10,9,9,9,5,6,9,6,4,10,0.000242821,1,1,0.000242821,1,1,0.035505163,1,1,0.2,0.408849348,0.833333333,0.166666667,1,1,0.166666667,1,1,0.166666667,1,1,0.903666916,1,1,0.25,0.576833458,0.035505163,0,0,1,1,4,9,6,9,7,10,10,9,9,10
603PS0557_8.18.10_1,SWAMP,603PS0557_08182010_1,603PS0557,8/18/10,8.18.10,1,77,0.9,76,0.57,70,0.57,Microalgae_Qualitative,Yes,Yes,600,308,Adequate,Adequate,0,,0.146666667,1,0.128333333,0.888333333,0.031894934,0.885,0.777777778,0.885,0.988700565,0.419962335,0.885,0.544256121,0.885,0.092278719,0.57,0.383040936,0.811666667,0.453798768,1,0.05,5,7,9,7,9,7,6,8,5,6,9,0.001046152,1,1,0.001046152,1,1,0,1,1,0.111111111,1,0.9,0.1,1,1,0.1,1,1,0,1,1,0.95453262,1,1,0.4,0.67726631,0.877078772,0,0,0.996914409,0.916666667,7,10,0,10,9,9,9,10,10,10
114PS0152_8.18.11_1,SWAMP,114PS0152_08182011_1,114PS0152,8/18/11,8.18.11,1,58,0.833333333,48,0.563333333,50,0.563333333,Microalgae_Qualitative,Yes,Yes,600,304,Adequate,Adequate,0,,0.015,0.99,0.260942761,0.701666667,0.273159145,0.693333333,0.396634615,0.675,0.948148148,0.064197531,0.701666667,0.762470309,0.675,0.27654321,0.563333333,0.041420118,0.653333333,0.089285714,0.99,0.255892256,1,5,5,3,8,1,3,5,1,1,4,0.025466313,0.987386342,0.833333333,0.025466313,0.987386342,0.833333333,0,1,1,0.2,0.987386342,0.833333333,0.4,0.987386342,0.833333333,0.2,0.987386342,0.833333333,0.2,0.987386342,0.833333333,0,1,1,0.166666667,0.083333333,0.922463742,0,0,1,1,4,5,7,2,7,9,9,0,10,10
514LNCASC_8.18.11_1,SWAMP,514LNCASC_08182011_1,514LNCASC,8/18/11,8.18.11,1,80,0.785714286,84,0.504237288,80,0.504237288,Microalgae_Qualitative,Yes,Yes,236,315,Inadequate,Adequate,0,,0.228813559,1,0.190677966,0.792372881,0.155080214,0.792372881,0.513368984,0.720338983,0.988235294,0.388235294,0.720338983,0.494117647,0.720338983,0,0.504237288,0.823529412,0.673728814,0.823899371,1,0.025423729,7,6,7,4,9,6,7,10,10,10,9,0.014215592,0.971256943,0.928571429,0.014215592,0.971256943,0.928571429,0.048260121,1,1,0.090909091,0.883236902,0.785714286,0.076923077,0.971256943,0.928571429,0.076923077,0.971256943,0.928571429,0.153846154,0.971256943,0.928571429,0.561599347,1,1,0.214285714,0.387942531,0.69857284,0,0,0.922996823,0.875,7,10,5,6,10,9,9,6,9,10
514LNCASC_8.18.11_2,SWAMP,514LNCASC_08182011_2,514LNCASC,8/18/11,8.18.11,2,80,0.785714286,86,0.677777778,81,0.677777778,Microalgae_Qualitative,Yes,Yes,90,301,Inadequate,Adequate,0,,0.277777778,1,0.144444444,0.955555556,0.104651163,0.955555556,0.755813953,0.822222222,1,0.472972973,0.822222222,0.5,0.822222222,0,0.677777778,0.639344262,0.766666667,0.623188406,1,0.044444444,9,7,8,7,10,7,7,10,8,8,9,0.007423325,0.987035622,0.928571429,0.007423325,0.987035622,0.928571429,0.071238578,1,1,0.090909091,0.879563996,0.785714286,0.076923077,0.987035622,0.928571429,0.076923077,0.987035622,0.928571429,0.153846154,0.987035622,0.928571429,0.540954572,1,1,0.214285714,0.377620143,0.812578624,0,0,0.915797043,0.875,7,10,5,6,10,9,9,6,9,10
518FRE277_8.18.14_1,SWAMP,518FRE277_08182014_1,518FRE277,8/18/14,8.18.14,1,63,0.541666667,80,0.59933222,79,0.541666667,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,599,380,Adequate,Adequate,3,"""Cosmarium impressulum var suborthogonum f scottii",Cymbella subturgidula,"Monoraphidium griffithii""",0.006677796,0.989983306,0.047217538,0.769616027,0.043383948,0.769616027,0.954446855,0.741235392,1,0.68018018,0.767946578,0.276086957,0.734557596,0.047727273,0.59933222,0.236768802,0.621035058,0.774193548,1,0.046744574,1,9,9,10,10,10,10,9,3,10,9,0.01283644,0.974341393,0.6875,0.010636736,0.974341393,0,0,0.994543639,0.9375,0.153846154,0.964178423,0.541666667,0.151515152,0.974341393,0.6875,0.090909091,0.974341393,0.6875,0.03030303,0.974341393,0,0,0.994543639,0.9375,0.208333333,0.384519905,0.23026088,0.059834086,0.259853457,0,0,6,9,1,6,9,9,9,6
518RCNAPC_8.18.14_1,SWAMP,518RCNAPC_08182014_1,518RCNAPC,8/18/14,8.18.14,1,78,0.313201302,88,0.768965517,80,0.313201302,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,580,312,Adequate,Adequate,1,Gomphonema minusculum,0.468965517,1,0.172413793,0.839655172,0.026694045,0.839655172,0.880903491,0.806896552,0.995726496,0.638888889,0.837931034,0.220164609,0.805172414,0.032119914,0.768965517,0.771300448,0.827586207,0.729166667,1,0.172413793,10,7,9,9,9,10,10,9,10,9,6,0.000152984,0.313281222,0.666666667,0.000152984,0.313281222,0.666666667,0.158975877,0,0,0.125,0.313201302,0.533333333,0.1,0.313281222,0.666666667,0.1,0.313281222,0.666666667,0.15,0.313281222,0.666666667,0.730355086,0,0,0.166666667,0.448510876,0.166911356,0,0,0.987619535,0.837209302,6,10,5,7,9,10,10,8,8,10
105WE0811_8.18.15_1,SWAMP,105WE0811_08182015_1,105WE0811,8/18/15,8.18.15,1,53,0.285278081,NA,NA,NA,NA,Microalgae_Qualitative,Yes,No,NA,154,Inadequate,Inadequate,1,Calothrix,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00030397,0.285278081,0.692307692,0,0.285278081,0.692307692,0,0,0,0.25,0.285278081,0.615384615,0.333333333,0.285278081,0.692307692,0.111111111,0.285278081,0.692307692,0,0.285278081,0.692307692,0.291301221,0,0,0.153846154,0.222573687,0,0,0,0.891733642,0.928571429,3,6,0,4,9,10,10,3,10,10
631WWK002_8.18.1999_1,SWAMP,631WWK002_08181999_1,631WWK002,8/18/99,8.18.1999,1,,,NA,0,NA,NA,,No,No,0,,Inadequate,Data missing,0,,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632CHV001_8.19.04_1,SWAMP,632CHV001_08192004_1,632CHV001,8/19/04,8.19.04,1,,,NA,0,NA,NA,,No,No,0,,Inadequate,Data missing,1,Fragilaria capucina var capitellata,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634BLW001_8.19.05_1,SWAMP,634BLW001_08192005_1,634BLW001,8/19/05,8.19.05,1,,,NA,0,NA,NA,,No,No,0,,Inadequate,Data missing,0,,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111PS0013_8.19.08_1,SWAMP,111PS0013_08192008_1,111PS0013,8/19/08,8.19.08,1,80,1,62,0.448476052,65,0.448476052,Microalgae,No,Yes,689,300,Adequate,Adequate,0,,0.094339623,1,0.152394775,0.458635704,0.32278481,0.458635704,0.712025316,0.458635704,0.958860759,0.275316456,0.458635704,0.636075949,0.458635704,0.319620253,0.448476052,0.566343042,0.471698113,0.538461538,1,0.152394775,3,7,4,7,9,4,5,4,7,7,7,0.060324252,1,1,0.005645018,1,1,0,1,1,0.166666667,1,1,0.333333333,1,1,0.166666667,1,1,0.333333333,1,1,0.90030209,1,1,0.333333333,0.616817712,0,0,0,1,1,5,6,10,10,7,9,9,9,10,10
518PS0001_8.19.08_1,SWAMP,518PS0001_08192008_1,518PS0001,8/19/08,8.19.08,1,78,0.782608696,82,0.796666667,75,0.782608696,Microalgae,No,Yes,600,300,Adequate,Adequate,0,,0.383333333,1,0.103333333,0.933333333,0.030357143,0.836666667,0.778884462,0.796666667,0.951882845,0.587866109,0.876666667,0.294676806,0.808333333,0.07628866,0.828333333,0.657947686,0.89,0.623595506,1,0.103333333,10,8,9,8,8,9,9,8,8,8,8,0.003243158,0.943752583,0.869565217,0.0000998,0.943752583,0.869565217,0.000563745,1,1,0.111111111,0.934100698,0.782608696,0.1,0.943752583,0.869565217,0.05,0.943752583,0.869565217,0.05,0.943752583,0.869565217,0.740623587,1,1,0.217391304,0.479007446,0.21777246,0,0,1,1,7,10,2,8,10,9,10,8,10,10
518PS0017_8.19.08_1,SWAMP,518PS0017_08192008_1,518PS0017,8/19/08,8.19.08,1,40,0.75,88,0.716666667,68,0.716666667,Microalgae,No,Yes,600,300,Adequate,Adequate,0,,0.328333333,1,0.033333333,0.875,0.020952381,0.818333333,0.810590631,0.783333333,0.995744681,0.578723404,0.871666667,0.34416826,0.786666667,0.036016949,0.716666667,0.634883721,0.905,0.513812155,1,0.03,10,9,9,8,9,9,9,9,8,7,9,0.800984504,0.898126707,0.75,0.033257103,0.898126707,0.75,0.178741132,1,1,0,0.898126707,0.75,0.666666667,0.898126707,0.75,0.333333333,0.898126707,0.75,0,0.898126707,0.75,0,1,1,0,0,0.178741132,0,0,1,1,10,1,0,0,3,2,9,0,8,10
114PS0088_8.19.09_1,SWAMP,114PS0088_08192009_1,114PS0088,8/19/09,8.19.09,1,63,0.534042308,78,0.906666667,69,0.534042308,Microalgae,No,Yes,600,300,Adequate,Adequate,0,,0.126666667,1,0.1,0.971666667,0.085763293,0.965,0.8791019,0.948333333,0.970123023,0.200351494,0.965,0.72193437,0.948333333,0.04745167,0.906666667,0.384191176,0.935,0.418894831,1,0.096666667,4,8,8,9,9,3,4,9,5,5,8,0.132240489,1,1,0.036025604,1,1,0,1,1,0.111111111,0.534042308,0.692307692,0.153846154,1,1,0.076923077,1,1,0,1,1,0.096189349,1,1,0.076923077,0.086556213,0,0,0,1,1,7,9,0,2,10,8,9,1,10,10
801WE1132_8.19.09_1,SWAMP,801WE1132_08192009_1,801WE1132,8/19/09,8.19.09,1,27,1,80,0.866666667,62,0.866666667,Epiphyte_Macroalgae_Microalgae,No,Yes,600,300,Adequate,Adequate,0,,0.086666667,1,0.02,0.955,0.033158813,0.948333333,0.48857645,0.91,0.981684982,0.243589744,0.901666667,0.743068392,0.866666667,0.013461538,0.888333333,0.210131332,0.943333333,0.201413428,1,0.02,3,10,9,4,9,4,3,9,3,3,10,0.989289505,1,1,0.989163001,1,1,0.989092877,1,1,0.222222222,1,1,0.333333333,1,1,0.222222222,1,1,0,1,1,0,1,1,0,0,0.989092877,0.989092877,1,1,1,4,6,0,0,6,1,1,0,1,0
113RG8046_8.19.10_1,SWAMP,113RG8046_08192010_1,113RG8046,8/19/10,8.19.10,1,52,0.761904762,32,0.903333333,42,0.761904762,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,600,306,Adequate,Adequate,0,,0.178333333,1,0.656666667,0.966666667,0.327586207,0.958333333,0.28173913,0.948333333,0.992970123,0.191564148,0.961666667,0.757365685,0.948333333,0.655536028,0.903333333,0.219557196,0.961666667,0.24610052,1,0.656666667,6,0,4,1,9,3,3,0,3,3,0,0.852504043,0.999176405,0.80952381,0.852472574,0.999176405,0.80952381,0.861772941,1,1,0.125,0.998801826,0.761904762,0.235294118,0.999176405,0.80952381,0.176470588,0.999176405,0.80952381,0.117647059,0.999176405,0.80952381,0.137786532,1,1,0.285714286,0.211750409,0.959105958,0.851761468,0.888078591,0.999991201,0.928571429,6,8,4,4,7,2,2,2,2,2
113RG8046_8.19.10_2,SWAMP,113RG8046_08192010_2,113RG8046,8/19/10,8.19.10,2,50,0.866666667,34,0.845,44,0.845,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,600,337,Adequate,Adequate,0,,0.113333333,1,0.613333333,0.956666667,0.25261324,0.953333333,0.265734266,0.953333333,0.98951049,0.124125874,0.953333333,0.832167832,0.953333333,0.601398601,0.845,0.17357002,0.95,0.2,1,0.613333333,4,0,5,1,9,2,2,0,3,3,0,0.78383025,0.980057655,0.866666667,0.783821228,0.980057655,0.866666667,0.778151388,1,1,0.153846154,0.980057655,0.866666667,0.307692308,0.980057655,0.866666667,0.230769231,0.980057655,0.866666667,0.153846154,0.980057655,0.866666667,0.221811159,1,1,0.333333333,0.277572246,0.860486392,0.768183844,0.892732123,0.999997259,0.956521739,6,7,5,5,6,2,2,3,2,1
603PS0720_8.19.10_1,SWAMP,603PS0720_08192010_1,603PS0720,8/19/10,8.19.10,1,33,1,68,0.73,55,0.73,Microalgae,No,Yes,600,2,Adequate,Inadequate,0,,0.275,1,0.038333333,0.981666667,0.235993209,0.73,0.52739726,0.731666667,0.669703872,0.444191344,0.73,0.452054795,0.73,0.043378995,0.951666667,0.677758319,0.958333333,0.68,1,0.038333333,9,9,6,4,1,7,7,9,9,9,9,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,10,10
532PTCAER_8.19.13_1,SWAMP,532PTCAER_08192013_1,532PTCAER,8/19/13,8.19.13,1,70,0.109649254,92,0.910091743,88,0.109649254,Microalgae,No,Yes,545,301,Adequate,Adequate,1,Achnanthidium rivulare,0.543119266,0.996330275,0.012891344,0.921100917,0.013944223,0.917431193,0.964,0.913761468,1,0.598393574,0.917431193,0.4,0.910091743,0.014112903,0.913761468,0.598393574,0.932110092,0.590551181,0.996330275,0.012891344,10,10,9,10,10,9,8,9,8,7,10,0.091983564,0.238915629,0.857142857,0.091983564,0.238915629,0.857142857,0,1,1,0,0.109649254,0.714285714,0.166666667,0.238915629,0.857142857,0.166666667,0.238915629,0.857142857,0.166666667,0.238915629,0.857142857,0,1,1,0,0,0,0,0,1,1,10,9,6,0,7,9,9,0,10,10
517SMC266_8.19.14_1,SWAMP,517SMC266_08192014_1,517SMC266,8/19/14,8.19.14,1,82,0.766473576,98,0.651340996,90,0.651340996,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,522,302,Adequate,Adequate,3,"""Achnanthidium rivulare",Cymbella subturgidula,"Gomphonema sp 15""",0.356321839,1,0.021072797,0.733716475,0.010443864,0.704980843,0.77173913,0.657088123,1,0.72303207,0.703065134,0.117166213,0.657088123,0.026239067,0.651340996,0.955882353,0.689655172,0.936111111,1,0.021072797,10,10,10,7,10,10,10,9,10,10,10,0.005712414,0.766473576,0.826086957,0.005088972,0.766473576,0,0,1,1,0.111111111,0.766473576,0.782608696,0.157894737,0.766473576,0.826086957,0.157894737,0.766473576,0.826086957,0.210526316,0.766473576,0,0,1,1,0.347826087,0.491839152,0.584154453,0,0,0,0,7,9,7,8,8,9,9,7
518JSC273_8.19.14_1,SWAMP,518JSC273_08192014_1,518JSC273,8/19/14,8.19.14,1,72,0.047515249,100,0.776363636,90,0.047515249,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,550,303,Adequate,Adequate,2,"""Achnanthidium rivulare","Cymbella subturgidula""",0.601818182,1,0.014545455,0.82,0,0.794545455,0.933638444,0.792727273,1,0.896788991,0.794545455,0.061784897,0.792727273,0,0.776363636,0.967213115,0.834545455,0.954248366,1,0.003636364,10,10,10,9,10,10,10,10,10,10,10,0.012919802,0.050147642,0.774193548,0.012919802,0.050147642,0.774193548,0,0,0.838709677,0.052631579,0.047515249,0.612903226,0.083333333,0.050147642,0.774193548,0.083333333,0.050147642,0.774193548,0.125,0.050147642,0.774193548,0,0,0.838709677,0.129032258,0.156815404,0.035441126,0.000112972,0.003187607,0.056418661,0,8,10,4,3,9,9,9,2,4
526ESCAMC_8.19.14_1,SWAMP,526ESCAMC_08192014_1,526ESCAMC,8/19/14,8.19.14,1,50,0.146778879,80,0.636726547,78,0.146778879,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,501,371,Adequate,Adequate,3,"""Gomphonema minusculum",Pseudostaurosira microstriata,"Staurosirella confusa""",0.061876248,1,0.083832335,0.726546906,0.010989011,0.716566866,0.824512535,0.636726547,0.996865204,0.579937304,0.716566866,0.259052925,0.636726547,0.028213166,0.662674651,0.319277108,0.664670659,0.603603604,1,0.079840319,2,8,10,8,9,9,10,9,4,8,8,0.002053242,0.341856749,0.791666667,0.000587493,0.341856749,0,0,0.999964102,0.958333333,0.071428571,0.146778879,0.583333333,0.105263158,0.341856749,0.791666667,0.052631579,0.341856749,0.791666667,0,0.341856749,0,0,0.999964102,0.958333333,0.041666667,0.02131011,0.299997575,0.299720176,0.999075331,0,0,8,10,0,1,10,9,10,1
526PS1496_8.19.14_1,SWAMP,526PS1496_08192014_1,526PS1496,8/19/14,8.19.14,1,70,0.517241379,62,0.400335008,61,0.400335008,Epiphyte_Macroalgae_Microalgae_Qualitative,Yes,Yes,597,305,Adequate,Adequate,9,"""Cyclotella sp 3",Draparnaldiopsis alpinis,Draparnaldiopsis alpinis,Nitella sp 1,Oedogonium rugulosum,Peridiniaceae 6,Sellaphora rectangularis,Spondylosium sp 1,"Stipitococcus sp 2""",0.005025126,0.996649916,0.14789916,0.835845896,0.046092184,0.805695142,0.64033264,0.792294807,0.942917548,0.437632135,0.827470687,0.475708502,0.782244556,0.267665953,0.400335008,0.146443515,0.551088777,0.291793313,0.996649916,0.134453782,1,7,9,6,8,7,7,5,2,4,7,0,0.90059185,0.655172414,0.000304451,0.90059185,0.655172414,0.358089001,0.999485103,0.931034483,0.066666667,0.898243702,0.517241379,0.210526316,0.90059185,0,0,0.90059185,0.655172414,0,0.90059185,0.655172414,0.539832081,0.999485103,0,0,0,0,0,0,0,0,8,8
603OHR001_8.19.1996_1,SWAMP,603OHR001_08191996_1,603OHR001,8/19/96,8.19.1996,1,,,NA,0,NA,NA,,No,No,0,,Inadequate,Data missing,0,,0,0,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
